freq,noise_mean,gain
256410256.4102564,1.0,1.0
256703296.7032967,1.0,1.0
256996336.996337,1.0,1.0
257289377.28937727,1.0,1.0
257582417.5824176,1.0,1.0
257875457.87545788,1.0,1.0
258168498.16849816,1.0,1.0
258461538.4615385,1.0,1.0
258754578.7545788,1.0,1.0
259047619.04761904,1.0,1.0
259340659.3406593,1.0,1.0
259633699.63369963,1.0,1.0
259926739.92674,1.0,1.0
260219780.2197802,1.0,1.0
260512820.5128205,1.0,1.0
260805860.8058608,1.0,1.0
261098901.0989011,1.0,1.0
261391941.3919414,1.0,1.0
261684981.68498167,1.0,1.0
261978021.978022,1.0,1.0
262271062.27106223,1.0,1.0
262564102.56410256,1.0,1.0
262857142.85714287,1.0,1.0
263150183.1501832,1.0,1.0
263443223.44322345,1.0,1.0
263736263.7362637,1.0,1.0
264029304.02930403,1.0,1.0
264322344.3223444,1.0,1.0
264615384.6153846,1.0,1.0
264908424.9084249,1.0,1.0
265201465.2014652,1.0,1.0
265494505.4945055,1.0,1.0
265787545.78754577,1.0,1.0
266080586.08058608,1.0,1.0
266373626.3736264,1.0,1.0
266666666.66666663,1.0,1.0
266959706.95970696,1.0,1.0
267252747.25274724,1.0,1.0
267545787.5457876,1.0,1.0
267838827.83882785,1.0,1.0
268131868.1318681,1.0,1.0
268424908.42490843,1.0,1.0
268717948.71794873,1.0,1.0
269010989.010989,1.0,1.0
269304029.3040293,1.0,1.0
269597069.5970696,1.0,1.0
269890109.8901099,1.0,1.0
270183150.1831502,1.0,1.0
270476190.47619045,1.0,1.0
270769230.7692308,1.0,1.0
271062271.06227106,1.0,1.0
271355311.35531133,1.0,1.0
271648351.64835167,1.0,1.0
271941391.94139194,1.0,1.0
272234432.2344322,1.0,1.0
272527472.5274725,1.0,1.0
272820512.82051283,1.0,1.0
273113553.1135531,1.0,1.0
273406593.4065934,1.0,1.0
273699633.6996337,1.0,1.0
273992673.992674,1.0,1.0
274285714.28571427,1.0,1.0
274578754.5787546,1.0,1.0
274871794.8717949,1.0,1.0
275164835.1648352,1.0,1.0
275457875.45787543,1.0,1.0
275750915.75091577,1.0,1.0
276043956.04395604,1.0,1.0
276336996.3369963,1.0,1.0
276630036.63003665,1.0,1.0
276923076.9230769,1.0,1.0
277216117.2161172,1.0,1.0
277509157.5091575,1.0,1.0
277802197.8021978,1.0,1.0
278095238.0952381,1.0,1.0
278388278.3882784,1.0,1.0
278681318.6813187,1.0,1.0
278974358.974359,1.0,1.0
279267399.26739925,1.0,1.0
279560439.5604395,1.0,1.0
279853479.85347986,1.0,1.0
280146520.14652014,1.0,1.0
280439560.4395604,1.0,1.0
280732600.73260075,1.0,1.0
281025641.025641,1.0,1.0
281318681.3186813,1.0,1.0
281611721.61172163,1.0,1.0
281904761.9047619,1.0,1.0
282197802.1978022,1.0,1.0
282490842.49084246,1.0,1.0
282783882.7838828,1.0,1.0
283076923.0769231,1.0,1.0
283369963.36996335,1.0,1.0
283663003.6630037,1.0,1.0
283956043.956044,1.0,1.0
284249084.24908423,1.0,1.0
284542124.5421245,1.0,1.0
284835164.83516484,1.0,1.0
285128205.1282051,1.0,1.0
285421245.4212454,1.0,1.0
285714285.71428573,1.0,1.0
286007326.007326,1.0,1.0
286300366.3003663,1.0,1.0
286593406.5934066,1.0,1.0
286886446.8864469,1.0,1.0
287179487.1794872,1.0,1.0
287472527.47252744,1.0,1.0
287765567.7655678,1.0,1.0
288058608.05860806,1.0,1.0
288351648.35164833,1.0,1.0
288644688.64468867,1.0,1.0
288937728.93772894,1.0,1.0
289230769.2307692,1.0,1.0
289523809.5238095,1.0,1.0
289816849.8168498,1.0,1.0
290109890.1098901,1.0,1.0
290402930.4029304,1.0,1.0
290695970.6959707,1.0,1.0
290989010.989011,1.0,1.0
291282051.28205127,1.0,1.0
291575091.5750916,1.0,1.0
291868131.8681319,1.0,1.0
292161172.1611721,1.0,1.0
292454212.4542124,1.0,1.0
292747252.7472528,1.0,1.0
293040293.04029304,1.0,1.0
293333333.3333333,1.0,1.0
293626373.62637365,1.0,1.0
293919413.9194139,1.0,1.0
294212454.2124542,1.0,1.0
294505494.5054945,1.0,1.0
294798534.7985348,1.0,1.0
295091575.0915751,1.0,1.0
295384615.38461536,1.0,1.0
295677655.6776557,1.0,1.0
295970695.970696,1.0,1.0
296263736.26373625,1.0,1.0
296556776.5567765,1.0,1.0
296849816.84981686,1.0,1.0
297142857.14285713,1.0,1.0
297435897.4358974,1.0,1.0
297728937.72893775,1.0,1.0
298021978.021978,1.0,1.0
298315018.3150183,1.0,1.0
298608058.60805863,1.0,1.0
298901098.9010989,1.0,1.0
299194139.1941392,1.0,1.0
299487179.48717946,1.0,1.0
299780219.7802198,1.0,1.0
300073260.07326007,1.0,1.0
300366300.36630034,1.0,1.0
300659340.6593407,1.0,1.0
300952380.95238096,1.0,1.0
301245421.24542123,1.0,1.0
301538461.5384615,1.0,1.0
301831501.83150184,1.0,1.0
302124542.1245421,1.0,1.0
302417582.4175824,1.0,1.0
302710622.7106227,1.0,1.0
303003663.003663,1.0,1.0
303296703.2967033,1.0,1.0
303589743.5897436,1.0,1.0
303882783.8827839,1.0,1.0
304175824.17582417,1.0,1.0
304468864.46886444,1.0,1.0
304761904.7619048,1.0,1.0
305054945.05494505,1.0,1.0
305347985.3479853,1.0,1.0
305641025.64102566,1.0,1.0
305934065.93406594,1.0,1.0
306227106.2271062,1.0,1.0
306520146.5201465,1.0,1.0
306813186.8131868,1.0,1.0
307106227.1062271,1.0,1.0
307399267.3992674,1.0,1.0
307692307.6923077,1.0,1.0
307985347.985348,1.0,1.0
308278388.27838826,1.0,1.0
308571428.57142854,1.0,1.0
308864468.8644689,1.0,1.0
309157509.15750915,1.0,1.0
309450549.4505494,1.0,1.0
309743589.74358976,1.0,1.0
310036630.03663003,1.0,1.0
310329670.3296703,1.0,1.0
310622710.62271065,1.0,1.0
310915750.9157509,1.0,1.0
311208791.2087912,1.0,1.0
311501831.5018315,1.0,1.0
311794871.7948718,1.0,1.0
312087912.0879121,1.0,1.0
312380952.3809524,1.0,1.0
312673992.6739927,1.0,1.0
312967032.96703297,1.0,1.0
313260073.26007324,1.0,1.0
313553113.5531135,1.0,1.0
313846153.84615386,1.0,1.0
314139194.13919413,1.0,1.0
314432234.4322344,1.0,1.0
314725274.72527474,1.0,1.0
315018315.018315,1.0,1.0
315311355.3113553,1.0,1.0
315604395.6043956,1.0,1.0
315897435.8974359,1.0,1.0
316190476.1904762,1.0,1.0
316483516.48351645,1.0,1.0
316776556.7765568,1.0,1.0
317069597.06959707,1.0,1.0
317362637.36263734,1.0,1.0
317655677.6556777,1.0,1.0
317948717.94871795,1.0,1.0
318241758.2417582,1.0,1.0
318534798.5347985,1.0,1.0
318827838.82783884,1.0,1.0
319120879.1208791,1.0,1.0
319413919.4139194,1.0,1.0
319706959.7069597,1.0,1.0
320000000.0,1.0,1.0
320293040.2930403,1.0,1.0
320586080.5860806,1.0,1.0
320879120.8791209,1.0,1.0
321172161.1721612,1.0,1.0
321465201.46520144,1.0,1.0
321758241.7582418,1.0,1.0
322051282.05128205,1.0,1.0
322344322.3443223,1.0,1.0
322637362.63736266,1.0,1.0
322930402.93040293,1.0,1.0
323223443.2234432,1.0,1.0
323516483.5164835,1.0,1.0
323809523.8095238,1.0,1.0
324102564.1025641,1.0,1.0
324395604.3956044,1.0,1.0
324688644.6886447,1.0,1.0
324981684.981685,1.0,1.0
325274725.27472526,1.0,1.0
325567765.56776553,1.0,1.0
325860805.86080587,1.0,1.0
326153846.15384614,1.0,1.0
326446886.4468864,1.0,1.0
326739926.7399268,1.0,1.0
327032967.03296703,1.0,1.0
327326007.3260073,1.0,1.0
327619047.61904764,1.0,1.0
327912087.9120879,1.0,1.0
328205128.2051282,1.0,1.0
328498168.49816847,1.0,1.0
328791208.7912088,1.0,1.0
329084249.0842491,1.0,1.0
329377289.3772893,1.0,1.0
329670329.6703297,1.0,1.0
329963369.96337,1.0,1.0
330256410.25641024,1.0,1.0
330549450.5494505,1.0,1.0
330842490.84249085,1.0,1.0
331135531.1355311,1.0,1.0
331428571.4285714,1.0,1.0
331721611.72161174,1.0,1.0
332014652.014652,1.0,1.0
332307692.3076923,1.0,1.0
332600732.6007326,1.0,1.0
332893772.8937729,1.0,1.0
333186813.1868132,1.0,1.0
333479853.47985345,1.0,1.0
333772893.7728938,1.0,1.0
334065934.06593406,1.0,1.0
334358974.35897434,1.0,1.0
334652014.6520147,1.0,1.0
334945054.94505495,1.0,1.0
335238095.2380952,1.0,1.0
335531135.5311355,1.0,1.0
335824175.82417583,1.0,1.0
336117216.1172161,1.0,1.0
336410256.4102564,1.0,1.0
336703296.7032967,1.0,1.0
336996336.996337,1.0,1.0
337289377.2893773,1.0,1.0
337582417.5824176,1.0,1.0
337875457.8754579,1.0,1.0
338168498.16849816,1.0,1.0
338461538.46153843,1.0,1.0
338754578.7545788,1.0,1.0
339047619.04761904,1.0,1.0
339340659.3406593,1.0,1.0
339633699.63369966,1.0,1.0
339926739.92673993,1.0,1.0
340219780.2197802,1.0,1.0
340512820.5128205,1.0,1.0
340805860.8058608,1.0,1.0
341098901.0989011,1.0,1.0
341391941.39194137,1.0,1.0
341684981.6849817,1.0,1.0
341978021.978022,1.0,1.0
342271062.27106225,1.0,1.0
342564102.56410253,1.0,1.0
342857142.85714287,1.0,1.0
343150183.15018314,1.0,1.0
343443223.4432234,1.0,1.0
343736263.7362637,1.0,1.0
344029304.029304,1.0,1.0
344322344.3223443,1.0,1.0
344615384.61538464,1.0,1.0
344908424.9084249,1.0,1.0
345201465.2014652,1.0,1.0
345494505.49450547,1.0,1.0
345787545.7875458,1.0,1.0
346080586.0805861,1.0,1.0
346373626.37362635,1.0,1.0
346666666.6666667,1.0,1.0
346959706.95970696,1.0,1.0
347252747.25274724,1.0,1.0
347545787.5457875,1.0,1.0
347838827.83882785,1.0,1.0
348131868.1318681,1.0,1.0
348424908.4249084,1.0,1.0
348717948.71794873,1.0,1.0
349010989.010989,1.0,1.0
349304029.3040293,1.0,1.0
349597069.5970696,1.0,1.0
349890109.8901099,1.0,1.0
350183150.1831502,1.0,1.0
350476190.47619045,1.0,1.0
350769230.7692308,1.0,1.0
351062271.06227106,1.0,1.0
351355311.35531133,1.0,1.0
351648351.64835167,1.0,1.0
351941391.94139194,1.0,1.0
352234432.2344322,1.0,1.0
352527472.5274725,1.0,1.0
352820512.82051283,1.0,1.0
353113553.1135531,1.0,1.0
353406593.4065934,1.0,1.0
353699633.6996337,1.0,1.0
353992673.992674,1.0,1.0
354285714.28571427,1.0,1.0
354578754.57875454,1.0,1.0
354871794.8717949,1.0,1.0
355164835.1648352,1.0,1.0
355457875.45787543,1.0,1.0
355750915.75091577,1.0,1.0
356043956.04395604,1.0,1.0
356336996.3369963,1.0,1.0
356630036.63003665,1.0,1.0
356923076.9230769,1.0,1.0
357216117.2161172,1.0,1.0
357509157.5091575,1.0,1.0
357802197.8021978,1.0,1.0
358095238.0952381,1.0,1.0
358388278.3882784,1.0,1.0
358681318.6813187,1.0,1.0
358974358.974359,1.0,1.0
359267399.26739925,1.0,1.0
359560439.5604395,1.0,1.0
359853479.85347986,1.0,1.0
360146520.14652014,1.0,1.0
360439560.4395604,1.0,1.0
360732600.7326008,1.0,1.0
361025641.025641,1.0,1.0
361318681.3186813,1.0,1.0
361611721.6117216,1.0,1.0
361904761.9047619,1.0,1.0
362197802.1978022,1.0,1.0
362490842.49084246,1.0,1.0
362783882.7838828,1.0,1.0
363076923.0769231,1.0,1.0
363369963.36996335,1.0,1.0
363663003.6630037,1.0,1.0
363956043.956044,1.0,1.0
364249084.2490842,1.0,1.0
364542124.5421245,1.0,1.0
364835164.8351648,1.0,1.0
365128205.1282051,1.0,1.0
365421245.4212454,1.0,1.0
365714285.7142857,1.0,1.0
366007326.007326,1.0,1.0
366300366.3003663,1.0,1.0
366593406.5934066,1.0,1.0
366886446.8864469,1.0,1.0
367179487.1794872,1.0,1.0
367472527.4725274,1.0,1.0
367765567.7655678,1.0,1.0
368058608.05860806,1.0,1.0
368351648.35164833,1.0,1.0
368644688.6446887,1.0,1.0
368937728.93772894,1.0,1.0
369230769.2307692,1.0,1.0
369523809.5238095,1.0,1.0
369816849.8168498,1.0,1.0
370109890.1098901,1.0,1.0
370402930.4029304,1.0,1.0
370695970.6959707,1.0,1.0
370989010.989011,1.0,1.0
371282051.28205127,1.0,1.0
371575091.57509154,1.0,1.0
371868131.8681319,1.0,1.0
372161172.16117215,1.0,1.0
372454212.4542124,1.0,1.0
372747252.7472528,1.0,1.0
373040293.040293,1.0,1.0
373333333.3333333,1.0,1.0
373626373.6263737,1.0,1.0
373919413.9194139,1.0,1.0
374212454.2124542,1.0,1.0
374505494.5054945,1.0,1.0
374798534.7985348,1.0,1.0
375091575.0915751,1.0,1.0
375384615.38461536,1.0,1.0
375677655.6776557,1.0,1.0
375970695.970696,1.0,1.0
376263736.26373625,1.0,1.0
376556776.5567765,1.0,1.0
376849816.84981686,1.0,1.0
377142857.14285713,1.0,1.0
377435897.4358974,1.0,1.0
377728937.72893775,1.0,1.0
378021978.021978,1.0,1.0
378315018.3150183,1.0,1.0
378608058.6080586,1.0,1.0
378901098.9010989,1.0,1.0
379194139.1941392,1.0,1.0
379487179.48717946,1.0,1.0
379780219.7802198,1.0,1.0
380073260.07326007,1.0,1.0
380366300.36630034,1.0,1.0
380659340.6593407,1.0,1.0
380952380.95238096,1.0,1.0
381245421.2454212,1.0,1.0
381538461.5384615,1.0,1.0
381831501.8315018,1.0,1.0
382124542.1245421,1.0,1.0
382417582.4175824,1.0,1.0
382710622.7106227,1.0,1.0
383003663.003663,1.0,1.0
383296703.2967033,1.0,1.0
383589743.5897436,1.0,1.0
383882783.8827839,1.0,1.0
384175824.17582417,1.0,1.0
384468864.4688645,1.0,1.0
384761904.7619048,1.0,1.0
385054945.05494505,1.0,1.0
385347985.3479853,1.0,1.0
385641025.64102566,1.0,1.0
385934065.93406594,1.0,1.0
386227106.2271062,1.0,1.0
386520146.5201465,1.0,1.0
386813186.8131868,1.0,1.0
387106227.1062271,1.0,1.0
387399267.3992674,1.0,1.0
387692307.6923077,1.0,1.0
387985347.985348,1.0,1.0
388278388.27838826,1.0,1.0
388571428.5714285,1.0,1.0
388864468.8644689,1.0,1.0
389157509.1575092,1.0,1.0
389450549.4505494,1.0,1.0
389743589.74358976,1.0,1.0
390036630.03663,1.0,1.0
390329670.3296703,1.0,1.0
390622710.62271065,1.0,1.0
390915750.9157509,1.0,1.0
391208791.2087912,1.0,1.0
391501831.5018315,1.0,1.0
391794871.7948718,1.0,1.0
392087912.0879121,1.0,1.0
392380952.3809524,1.0,1.0
392673992.6739927,1.0,1.0
392967032.96703297,1.0,1.0
393260073.2600733,1.0,1.0
393553113.5531135,1.0,1.0
393846153.84615386,1.0,1.0
394139194.1391941,1.0,1.0
394432234.4322344,1.0,1.0
394725274.72527474,1.0,1.0
395018315.018315,1.0,1.0
395311355.3113553,1.0,1.0
395604395.6043956,1.0,1.0
395897435.8974359,1.0,1.0
396190476.1904762,1.0,1.0
396483516.48351645,1.0,1.0
396776556.7765568,1.0,1.0
397069597.06959707,1.0,1.0
397362637.3626373,1.0,1.0
397655677.6556777,1.0,1.0
397948717.948718,1.0,1.0
398241758.2417582,1.0,1.0
398534798.5347985,1.0,1.0
398827838.8278389,1.0,1.0
399120879.1208791,1.0,1.0
399413919.4139194,1.0,1.0
399706959.7069597,1.0,1.0
400000000.0,1.0,1.0
400293040.2930403,1.0,1.0
400586080.58608055,1.0,1.0
400879120.8791209,1.0,1.0
401172161.1721612,1.0,1.0
401465201.46520144,1.0,1.0
401758241.7582418,1.0,1.0
402051282.0512821,1.0,1.0
402344322.3443223,1.0,1.0
402637362.63736266,1.0,1.0
402930402.9304029,1.0,1.0
403223443.2234432,1.0,1.0
403516483.5164835,1.0,1.0
403809523.8095238,1.0,1.0
404102564.1025641,1.0,1.0
404395604.3956044,1.0,1.0
404688644.6886447,1.0,1.0
404981684.981685,1.0,1.0
405274725.27472526,1.0,1.0
405567765.56776553,1.0,1.0
405860805.86080587,1.0,1.0
406153846.1538461,1.0,1.0
406446886.4468864,1.0,1.0
406739926.7399268,1.0,1.0
407032967.03296703,1.0,1.0
407326007.3260073,1.0,1.0
407619047.6190477,1.0,1.0
407912087.9120879,1.0,1.0
408205128.2051282,1.0,1.0
408498168.49816847,1.0,1.0
408791208.7912088,1.0,1.0
409084249.0842491,1.0,1.0
409377289.37728935,1.0,1.0
409670329.6703297,1.0,1.0
409963369.96337,1.0,1.0
410256410.25641024,1.0,1.0
410549450.5494505,1.0,1.0
410842490.84249085,1.0,1.0
411135531.1355311,1.0,1.0
411428571.4285714,1.0,1.0
411721611.7216117,1.0,1.0
412014652.014652,1.0,1.0
412307692.3076923,1.0,1.0
412600732.60073256,1.0,1.0
412893772.8937729,1.0,1.0
413186813.1868132,1.0,1.0
413479853.4798535,1.0,1.0
413772893.7728938,1.0,1.0
414065934.06593406,1.0,1.0
414358974.3589744,1.0,1.0
414652014.6520147,1.0,1.0
414945054.94505495,1.0,1.0
415238095.2380952,1.0,1.0
415531135.5311355,1.0,1.0
415824175.82417583,1.0,1.0
416117216.1172161,1.0,1.0
416410256.4102564,1.0,1.0
416703296.7032967,1.0,1.0
416996336.996337,1.0,1.0
417289377.2893773,1.0,1.0
417582417.5824176,1.0,1.0
417875457.8754579,1.0,1.0
418168498.16849816,1.0,1.0
418461538.4615384,1.0,1.0
418754578.7545788,1.0,1.0
419047619.04761904,1.0,1.0
419340659.3406593,1.0,1.0
419633699.63369966,1.0,1.0
419926739.92673993,1.0,1.0
420219780.2197802,1.0,1.0
420512820.5128205,1.0,1.0
420805860.8058608,1.0,1.0
421098901.0989011,1.0,1.0
421391941.39194137,1.0,1.0
421684981.6849817,1.0,1.0
421978021.978022,1.0,1.0
422271062.2710623,1.0,1.0
422564102.5641025,1.0,1.0
422857142.85714287,1.0,1.0
423150183.1501832,1.0,1.0
423443223.4432234,1.0,1.0
423736263.73626375,1.0,1.0
424029304.029304,1.0,1.0
424322344.3223443,1.0,1.0
424615384.61538464,1.0,1.0
424908424.9084249,1.0,1.0
425201465.2014652,1.0,1.0
425494505.4945055,1.0,1.0
425787545.7875458,1.0,1.0
426080586.0805861,1.0,1.0
426373626.3736264,1.0,1.0
426666666.6666667,1.0,1.0
426959706.95970696,1.0,1.0
427252747.2527472,1.0,1.0
427545787.5457875,1.0,1.0
427838827.8388279,1.0,1.0
428131868.1318681,1.0,1.0
428424908.4249084,1.0,1.0
428717948.71794873,1.0,1.0
429010989.010989,1.0,1.0
429304029.3040293,1.0,1.0
429597069.5970696,1.0,1.0
429890109.8901099,1.0,1.0
430183150.1831502,1.0,1.0
430476190.4761905,1.0,1.0
430769230.7692308,1.0,1.0
431062271.0622711,1.0,1.0
431355311.3553113,1.0,1.0
431648351.64835167,1.0,1.0
431941391.941392,1.0,1.0
432234432.2344322,1.0,1.0
432527472.5274725,1.0,1.0
432820512.8205128,1.0,1.0
433113553.1135531,1.0,1.0
433406593.4065934,1.0,1.0
433699633.6996337,1.0,1.0
433992673.992674,1.0,1.0
434285714.2857143,1.0,1.0
434578754.57875454,1.0,1.0
434871794.8717949,1.0,1.0
435164835.1648352,1.0,1.0
435457875.4578754,1.0,1.0
435750915.75091577,1.0,1.0
436043956.043956,1.0,1.0
436336996.3369963,1.0,1.0
436630036.6300367,1.0,1.0
436923076.9230769,1.0,1.0
437216117.2161172,1.0,1.0
437509157.5091575,1.0,1.0
437802197.8021978,1.0,1.0
438095238.0952381,1.0,1.0
438388278.3882784,1.0,1.0
438681318.6813187,1.0,1.0
438974358.974359,1.0,1.0
439267399.26739925,1.0,1.0
439560439.5604395,1.0,1.0
439853479.8534799,1.0,1.0
440146520.14652014,1.0,1.0
440439560.4395604,1.0,1.0
440732600.7326008,1.0,1.0
441025641.025641,1.0,1.0
441318681.3186813,1.0,1.0
441611721.6117216,1.0,1.0
441904761.9047619,1.0,1.0
442197802.1978022,1.0,1.0
442490842.49084246,1.0,1.0
442783882.7838828,1.0,1.0
443076923.0769231,1.0,1.0
443369963.36996335,1.0,1.0
443663003.6630037,1.0,1.0
443956043.956044,1.0,1.0
444249084.2490842,1.0,1.0
444542124.5421245,1.0,1.0
444835164.8351648,1.0,1.0
445128205.1282051,1.0,1.0
445421245.4212454,1.0,1.0
445714285.7142857,1.0,1.0
446007326.007326,1.0,1.0
446300366.3003663,1.0,1.0
446593406.59340656,1.0,1.0
446886446.8864469,1.0,1.0
447179487.1794872,1.0,1.0
447472527.4725274,1.0,1.0
447765567.7655678,1.0,1.0
448058608.05860806,1.0,1.0
448351648.35164833,1.0,1.0
448644688.6446887,1.0,1.0
448937728.93772894,1.0,1.0
449230769.2307692,1.0,1.0
449523809.5238095,1.0,1.0
449816849.8168498,1.0,1.0
450109890.1098901,1.0,1.0
450402930.4029304,1.0,1.0
450695970.6959707,1.0,1.0
450989010.989011,1.0,1.0
451282051.28205127,1.0,1.0
451575091.57509154,1.0,1.0
451868131.8681319,1.0,1.0
452161172.16117215,1.0,1.0
452454212.4542124,1.0,1.0
452747252.7472528,1.0,1.0
453040293.040293,1.0,1.0
453333333.3333333,1.0,1.0
453626373.6263737,1.0,1.0
453919413.9194139,1.0,1.0
454212454.2124542,1.0,1.0
454505494.5054945,1.0,1.0
454798534.7985348,1.0,1.0
455091575.0915751,1.0,1.0
455384615.38461536,1.0,1.0
455677655.6776557,1.0,1.0
455970695.970696,1.0,1.0
456263736.26373625,1.0,1.0
456556776.5567765,1.0,1.0
456849816.84981686,1.0,1.0
457142857.14285713,1.0,1.0
457435897.4358974,1.0,1.0
457728937.72893775,1.0,1.0
458021978.021978,1.0,1.0
458315018.3150183,1.0,1.0
458608058.6080586,1.0,1.0
458901098.9010989,1.0,1.0
459194139.1941392,1.0,1.0
459487179.48717946,1.0,1.0
459780219.7802198,1.0,1.0
460073260.07326007,1.0,1.0
460366300.36630034,1.0,1.0
460659340.6593407,1.0,1.0
460952380.95238096,1.0,1.0
461245421.2454212,1.0,1.0
461538461.5384615,1.0,1.0
461831501.8315018,1.0,1.0
462124542.1245421,1.0,1.0
462417582.4175824,1.0,1.0
462710622.7106227,1.0,1.0
463003663.003663,1.0,1.0
463296703.2967033,1.0,1.0
463589743.5897436,1.0,1.0
463882783.8827839,1.0,1.0
464175824.17582417,1.0,1.0
464468864.4688645,1.0,1.0
464761904.7619048,1.0,1.0
465054945.05494505,1.0,1.0
465347985.3479853,1.0,1.0
465641025.64102566,1.0,1.0
465934065.93406594,1.0,1.0
466227106.2271062,1.0,1.0
466520146.5201465,1.0,1.0
466813186.8131868,1.0,1.0
467106227.1062271,1.0,1.0
467399267.3992674,1.0,1.0
467692307.6923077,1.0,1.0
467985347.985348,1.0,1.0
468278388.27838826,1.0,1.0
468571428.5714285,1.0,1.0
468864468.8644689,1.0,1.0
469157509.1575092,1.0,1.0
469450549.4505494,1.0,1.0
469743589.74358976,1.0,1.0
470036630.03663,1.0,1.0
470329670.3296703,1.0,1.0
470622710.62271065,1.0,1.0
470915750.9157509,1.0,1.0
471208791.2087912,1.0,1.0
471501831.5018315,1.0,1.0
471794871.7948718,1.0,1.0
472087912.0879121,1.0,1.0
472380952.3809524,1.0,1.0
472673992.6739927,1.0,1.0
472967032.96703297,1.0,1.0
473260073.2600733,1.0,1.0
473553113.5531135,1.0,1.0
473846153.84615386,1.0,1.0
474139194.1391941,1.0,1.0
474432234.4322344,1.0,1.0
474725274.72527474,1.0,1.0
475018315.018315,1.0,1.0
475311355.3113553,1.0,1.0
475604395.6043956,1.0,1.0
475897435.8974359,1.0,1.0
476190476.1904762,1.0,1.0
476483516.48351645,1.0,1.0
476776556.7765568,1.0,1.0
477069597.06959707,1.0,1.0
477362637.3626373,1.0,1.0
477655677.6556777,1.0,1.0
477948717.948718,1.0,1.0
478241758.2417582,1.0,1.0
478534798.5347985,1.0,1.0
478827838.8278389,1.0,1.0
479120879.1208791,1.0,1.0
479413919.4139194,1.0,1.0
479706959.7069597,1.0,1.0
480000000.0,1.0,1.0
480293040.2930403,1.0,1.0
480586080.58608055,1.0,1.0
480879120.8791209,1.0,1.0
481172161.1721612,1.0,1.0
481465201.46520144,1.0,1.0
481758241.7582418,1.0,1.0
482051282.0512821,1.0,1.0
482344322.3443223,1.0,1.0
482637362.63736266,1.0,1.0
482930402.9304029,1.0,1.0
483223443.2234432,1.0,1.0
483516483.5164835,1.0,1.0
483809523.8095238,1.0,1.0
484102564.1025641,1.0,1.0
484395604.3956044,1.0,1.0
484688644.6886447,1.0,1.0
484981684.981685,1.0,1.0
485274725.27472526,1.0,1.0
485567765.56776553,1.0,1.0
485860805.86080587,1.0,1.0
486153846.1538461,1.0,1.0
486446886.4468864,1.0,1.0
486739926.7399268,1.0,1.0
487032967.03296703,1.0,1.0
487326007.3260073,1.0,1.0
487619047.6190477,1.0,1.0
487912087.9120879,1.0,1.0
488205128.2051282,1.0,1.0
488498168.49816847,1.0,1.0
488791208.7912088,1.0,1.0
489084249.0842491,1.0,1.0
489377289.37728935,1.0,1.0
489670329.6703297,1.0,1.0
489963369.96337,1.0,1.0
490256410.25641024,1.0,1.0
490549450.5494505,1.0,1.0
490842490.84249085,1.0,1.0
491135531.1355311,1.0,1.0
491428571.4285714,1.0,1.0
491721611.7216117,1.0,1.0
492014652.014652,1.0,1.0
492307692.3076923,1.0,1.0
492600732.60073256,1.0,1.0
492893772.8937729,1.0,1.0
493186813.1868132,1.0,1.0
493479853.4798535,1.0,1.0
493772893.7728938,1.0,1.0
494065934.06593406,1.0,1.0
494358974.3589744,1.0,1.0
494652014.6520147,1.0,1.0
494945054.94505495,1.0,1.0
495238095.2380952,1.0,1.0
495531135.5311355,1.0,1.0
495824175.82417583,1.0,1.0
496117216.1172161,1.0,1.0
496410256.4102564,1.0,1.0
496703296.7032967,1.0,1.0
496996336.996337,1.0,1.0
497289377.2893773,1.0,1.0
497582417.5824176,1.0,1.0
497875457.8754579,1.0,1.0
498168498.16849816,1.0,1.0
498461538.4615384,1.0,1.0
498754578.7545788,1.0,1.0
499047619.04761904,1.0,1.0
499340659.3406593,1.0,1.0
499633699.63369966,1.0,1.0
499926739.92673993,1.0,1.0
500219780.2197802,1.0,1.0
500512820.5128205,1.0,1.0
500805860.8058608,1.0,1.0
501098901.0989011,1.0,1.0
501391941.39194137,1.0,1.0
501684981.6849817,1.0,1.0
501978021.978022,1.0,1.0
502271062.2710623,1.0,1.0
502564102.5641025,1.0,1.0
502857142.85714287,1.0,1.0
503150183.1501832,1.0,1.0
503443223.4432234,1.0,1.0
503736263.73626375,1.0,1.0
504029304.029304,1.0,1.0
504322344.3223443,1.0,1.0
504615384.6153846,1.0,1.0
504908424.9084249,1.0,1.0
505201465.2014652,1.0,1.0
505494505.4945055,1.0,1.0
505787545.7875458,1.0,1.0
506080586.0805861,1.0,1.0
506373626.3736264,1.0,1.0
506666666.6666667,1.0,1.0
506959706.95970696,1.0,1.0
507252747.2527472,1.0,1.0
507545787.5457875,1.0,1.0
507838827.8388279,1.0,1.0
508131868.1318681,1.0,1.0
508424908.4249084,1.0,1.0
508717948.71794873,1.0,1.0
509010989.010989,1.0,1.0
509304029.3040293,1.0,1.0
509597069.5970696,1.0,1.0
509890109.8901099,1.0,1.0
510183150.1831502,1.0,1.0
510476190.4761905,1.0,1.0
510769230.7692308,1.0,1.0
511062271.0622711,1.0,1.0
511355311.3553113,1.0,1.0
511648351.64835167,1.0,1.0
511941391.941392,1.0,1.0
512234432.2344322,1.0,1.0
512527472.5274725,1.0,1.0
512820512.8205128,1.0,1.0
513113553.1135531,1.0,1.0
513406593.4065934,1.0,1.0
